점검일자,연월,지사,사업장,점검자,직급,점검유형,Area/공정,위험분류,위험요소원본,심각도원본,심각도점수,지적내용_평문,조치유형,조치활동분류,조치내용_평문,완료여부,지적내용,조치내용
2026-02-13,2026-02,울산지사,용연부두,INSPECTOR_18,EHS팀 책임,지사 주관,울산지사_ 용연부두,충돌,충돌,개선필요 [하],1.0,톤백 선적 줄걸이 작업시 근로자 화물낙하 위치에 있어 현장 확인 즉시 선측 사이드로 이동조치,즉시처리,교육·지도,현장 확인 즉시 화물낙하 위치 작업반경 외 안전구역 측면으로 이동조치 안전교육 실시 함,완료,톤백 선적 줄걸이 작업시 근로자 화물낙하 위치에 있어 현장 확인 즉시 선측 사이드로 이동조치  ,"현장 확인 즉시 화물낙하 위치 작업반경 외 안전구역 
측면으로 이동조치  안전교육 실시 함 "
2026-02-13,2026-02,울산지사,용연부두,INSPECTOR_18,EHS팀 책임,지사 주관,울산지사_ 용연부두,충돌,충돌,개선필요 [상],3.0,본선 톤백 선적시 후크 해지장치 임의 테이핑 작업 실시로 화물 낙하우려,즉시처리,점검·확인,현장에서 안전관리현장에서 안전관리자가 개선조치 확인 후 작업 재개,완료,본선 톤백 선적시 후크 해지장치 임의 테이핑 작업 실시로 화물 낙하우려,현장에서 안전관리현장에서 안전관리자가 개선조치 확인 후 작업 재개
2026-02-13,2026-02,당진지사,당진지사,INSPECTOR_01,EHS팀 주임,지사 주관,당진지사,관리적미흡,관리적 미흡,개선필요 [하],1.0,"- 유연탄 2부두 CSU D호기 비상정지스위치 작동 불량 - 단선으로 확인하였으며, 정비부서 정비요청 발행 완료.",즉시처리,설치·구조물,- 정비완료 및 테스트 진행 완료,완료,"- 유연탄 2부두 CSU D호기 비상정지스위치 작동 불량
- 단선으로 확인하였으며, 정비부서 정비요청 발행 완료.",- 정비완료 및 테스트 진행 완료
2026-02-12,2026-02,경인지사,안성 2센터,INSPECTOR_21,EHS팀 선임,지사 주관,경인지사_ 안성 2센터,충돌,충돌,개선필요 [하],1.0,수도권 2물류 출입구 램프 반사경 파손으로 보수 필요,즉시처리,설치·구조물,파손 반사경 보수 완료,완료,수도권 2물류 출입구 램프 반사경 파손으로 보수 필요,파손 반사경 보수 완료
2026-02-12,2026-02,경인지사,안성 1센터,INSPECTOR_21,EHS팀 선임,지사 주관,경인지사_ 안성 1센터,전도,전도,개선필요 [하],1.0,수도권 1물류 도크레벨러 주위 콘크리트 파손으로 지게차 전도 위험,즉시처리,설치·구조물,도크레벨러 주변 바닥 보수 완료,완료,수도권 1물류 도크레벨러 주위 콘크리트 파손으로 지게차 전도 위험,도크레벨러 주변 바닥 보수 완료
2026-02-12,2026-02,경인지사,안성 3센터,INSPECTOR_21,EHS팀 선임,지사 주관,경인지사_ 안성 3센터,정리정돈,정리정돈,개선필요 [하],1.0,미사용 사다리 전개 금지 및 정리정돈 필요,즉시처리,제거·차단,부적합 사다리 폐기 완료,완료,미사용 사다리 전개 금지 및 정리정돈 필요,부적합 사다리 폐기 완료
2026-02-12,2026-02,경인지사,안성 3센터,INSPECTOR_21,EHS팀 선임,지사 주관,경인지사_ 안성 3센터,기타,기타,개선필요 [하],1.0,증류수 과다 보충으로 인하여 충전 시 끓는소리 발생 -> 증류수 감소조치 실행 필요,즉시처리,기타,해당 EPT 공장 입고 및 수리 전까지 다른장비로 대차,완료,"증류수 과다 보충으로 인하여 충전 시 끓는소리 발생
-> 증류수 감소조치 실행 필요",해당 EPT 공장 입고 및 수리 전까지 다른장비로 대차
2026-02-12,2026-02,전북지사,군산항 부두,INSPECTOR_05,EHS팀 책임,지사 주관,전북지사_ 군산항 부두,화재·폭발,화재,개선필요 [하],1.0,1. 휴게실 내 사용되는 열선난로 부적합 2. 온풍기로 교체 사용 요함,즉시처리,설치·구조물,1. 열선난로 반출 및 온풍기 교체 사용,완료,"[3부두 CY]
1. 휴게실 내 사용되는 열선난로 부적합
2. 온풍기로 교체 사용 요함",1. 열선난로 반출 및 온풍기 교체 사용
2026-02-12,2026-02,경남지사,마산항,INSPECTOR_15,EHS팀 책임,지사 주관,경남지사_ 마산항,기타,기타,개선필요 [하],1.0,컴프레셔 취급에 대한 주의 표지 부착 필요.,즉시처리,교육·지도,컴프레셔 보관 구간 취급 주의 사항 표지 부착 완료.,완료,컴프레셔 취급에 대한 주의 표지 부착 필요.  ,컴프레셔 보관 구간 취급 주의 사항 표지 부착 완료.  
2026-02-12,2026-02,부산지사,우암,INSPECTOR_17,EHS팀 선임,지사 주관,부산지사_ 우암,기타,기타,개선필요 [중],2.0,배수로 설치된 H빔 미고정으로 H빔에 걸려 작업자 넘어짐 위험 → H빔 움직이지 않도록 고정 필요,즉시처리,설치·구조물,H빔 움직이지 않도록 고정 완료,완료,배수로 설치된 H빔 미고정으로 H빔에 걸려 작업자 넘어짐 위험 → H빔 움직이지 않도록 고정 필요,H빔 움직이지 않도록 고정 완료
2026-02-12,2026-02,부산지사,우암,INSPECTOR_17,EHS팀 선임,지사 주관,부산지사_ 우암,충돌,충돌,개선필요 [중],2.0,화물차량 운전원 안전모 미착용으로 안전수칙 위반 → 안전모 착용할 수 있도록 조치,즉시처리,보호구지급,화물차량 운전원 즉시 안전모 착용 조치 완료,완료,화물차량 운전원 안전모 미착용으로 안전수칙 위반 → 안전모 착용할 수 있도록 조치,화물차량 운전원 즉시 안전모 착용 조치 완료
2026-02-12,2026-02,울산지사,용연부두,INSPECTOR_18,EHS팀 책임,지사 주관,울산지사_ 용연부두,충돌,충돌,개선필요 [중],2.0,화주사인 현대제철 배차 차량운전원 H-BEAM 하차야적시 안전모 미착용으로 인한 충돌우려 현장 즉시 시정조치,즉시처리,교육·지도,현장 확인즉시 안전교육 실시 후 개선 조치 후 작업재개,완료,화주사인 현대제철 배차  차량운전원  H-BEAM 하차야적시  안전모 미착용으로 인한 충돌우려 현장  즉시 시정조치,현장 확인즉시 안전교육  실시 후  개선 조치 후 작업재개
2026-02-11,2026-02,광양지사,롯데센터,INSPECTOR_06,EHS팀 주임,지사 주관,광양지사_ 롯데센터,화재·폭발,화재,개선필요 [하],1.0,옥외(외부)에 비치된 리튬 배터리 전용 소화기의 훼손 방지를 위한 보호 커버 설치 필요,즉시처리,설치·구조물,"롯데물류센터 외부 비치 리튬배터리 전용 소화기에 보호 커버를 설치하여 외부 환경으로 인한 훼손 및 부식을 예방하고, 장비의 정상 작동 상태를 유지할 수 있도록 개선 조치하였습니다.",완료,옥외(외부)에 비치된 리튬 배터리 전용 소화기의 훼손 방지를 위한 보호 커버 설치 필요,"롯데물류센터 외부 비치 리튬배터리 전용 소화기에 보호 커버를 설치하여 외부 환경으로 인한 훼손 및 부식을 예방하고, 장비의 정상 작동 상태를 유지할 수 있도록 개선 조치하였습니다."
2026-02-11,2026-02,광양지사,롯데센터,INSPECTOR_06,EHS팀 주임,지사 주관,광양지사_ 롯데센터,화재·폭발,화재,개선필요 [하],1.0,사업장 출입구 주변 담배꽁초 무단 투기 다수 적발에 따른 화재 위험성 존재. 당사 임직원 및 협력사 대상 화재 예방 및 흡연 수칙 교육 필요,즉시처리,제거·차단,광양지사 롯데물류센터 입구 담배꽁초 등 환경정리 완료 아울러 임직원 및 협력사 직원을 대상으로 지정된 흡연구역 이용 및 지정 장소 외 흡연 금지에 대한 수칙 교육을 실시하였습니다. 향후에도 정기적인 환경 점검 및 계도를 통해 쾌적한 사업장 환경 유지하도록 하겠습니다.,완료,사업장 출입구 주변 담배꽁초 무단 투기 다수 적발에 따른 화재 위험성 존재. 당사 임직원 및 협력사 대상 화재 예방 및 흡연 수칙 교육 필요,"광양지사 롯데물류센터 입구 담배꽁초 등 환경정리 완료

아울러 임직원 및 협력사 직원을 대상으로 지정된 흡연구역 이용 및 지정 장소 외 흡연 금지에 대한 수칙 교육을 실시하였습니다.

향후에도 정기적인 환경 점검 및 계도를 통해 쾌적한 사업장 환경 유지하도록 하겠습니다."
2026-02-11,2026-02,광양지사,태인동,INSPECTOR_06,EHS팀 주임,지사 주관,광양지사_ 태인동,감전,감전,개선필요 [하],1.0,호이스트 연결 전선 노출에 따른 감전 사고 위험 존재. 즉각적인 전선 마감 및 절연 처리 요망,즉시처리,설치·구조물,호이스트 노후 및 손상 배선 확인되어 배선 교체 수리 완료,완료,호이스트 연결 전선 노출에 따른 감전 사고 위험 존재. 즉각적인 전선 마감 및 절연 처리 요망,호이스트 노후 및 손상 배선 확인되어 배선 교체 수리 완료
2026-02-11,2026-02,경남지사,마산항,INSPECTOR_15,EHS팀 책임,지사 주관,경남지사_ 마산항,관리적미흡,관리적 미흡,개선필요 [하],1.0,야적장 휴게공간 상부 캐노피의 천 노후로 인한 찢어짐. 우천시 입구 파렛트에 미끄럼방지 조치되어있으나 환경 개선 조치필요.,즉시처리,설치·구조물,캐노피 타포린 천막 교체 조치 완료.,완료,"야적장 휴게공간 상부 캐노피의 천 노후로 인한 찢어짐.
우천시 입구 파렛트에 미끄럼방지 조치되어있으나 환경 개선 조치필요.",캐노피 타포린 천막 교체 조치 완료.
2026-02-10,2026-02,전북지사,군산항역,INSPECTOR_11,EHS팀 선임,지사 주관,전북지사_ 군산항역,전도,전도,개선필요 [하],1.0,"1. 운송팀 사무실 앞, 근로자 휴게실 인근 보행 동선에 동절기 결빙으로 인한 빙판길 형성으로 넘어짐 발생 위험 2. 제설작업이 필요함",즉시처리,기타,1. 염화칼슘을 활용하여 제설작업 완료,완료,"[운송팀 군산항역]
1. 운송팀 사무실 앞, 근로자 휴게실 인근 보행 동선에 동절기 결빙으로 인한 빙판길 형성으로 넘어짐 발생 위험
2. 제설작업이 필요함",1. 염화칼슘을 활용하여 제설작업 완료
2026-02-10,2026-02,전북지사,군산항역,INSPECTOR_11,EHS팀 선임,지사 주관,전북지사_ 군산항역,기타,기타,개선필요 [하],1.0,1. 화물차 운전기사 정차구간에 시인성 확보될 수 있도록 대형 안전보건표지 부착이 필요함,즉시처리,기타,1. 안전보건표지 부착 완료,완료,"[운송팀 군산항역]
1. 화물차 운전기사 정차구간에 시인성 확보될 수 있도록 대형 안전보건표지 부착이 필요함",1. 안전보건표지 부착 완료
2026-02-10,2026-02,부산지사,감천,INSPECTOR_17,EHS팀 선임,지사 주관,부산지사_ 감천,관리적미흡,관리적 미흡,개선필요 [하],1.0,소방안전관리자 현황표 등 안전표지 미부착 → 소방안전관리자 현황표 및 관계자 외 접근금지 표지 부착 필요,즉시처리,기타,소방안전관리자 현황표 및 소방시설 관계자 외 접근금지 표지 부착 완료,완료,소방안전관리자 현황표 등 안전표지 미부착 → 소방안전관리자 현황표 및 관계자 외 접근금지 표지 부착 필요,소방안전관리자 현황표 및 소방시설 관계자 외 접근금지 표지 부착 완료
2026-02-10,2026-02,울산지사,부울경물류센터,INSPECTOR_18,EHS팀 책임,지사 주관,울산지사_ 부울경물류센터,전도,전도,개선필요 [중],2.0,부울경물류센터 톤백 2단적재 기울임으로 화물 무너질 우려,즉시처리,교육·지도,현장 확인 즉시 화물적재 안전교육 실시 후 화물 이적 개선 조치,완료,부울경물류센터 톤백 2단적재 기울임으로 화물 무너질 우려,현장 확인 즉시 화물적재 안전교육 실시 후 화물 이적  개선 조치 
2026-02-10,2026-02,울산지사,용연부두,INSPECTOR_18,EHS팀 책임,지사 주관,울산지사_ 용연부두,충돌,충돌,개선필요 [하],1.0,용연부두 용차 지게차 (차량번호호) 경광등 미작동으로 충돌우려로 관리감독 강화 필요 지게차 안전교육 실시 및 사전 지게차 오더 배차시 관리감독자인 포맨이 사전 지게차 안전장치 작동 확인 후 배차진행 필요,즉시처리,기타,경광등 배선작업 후 정상작동 조치 완료(2/12),진행(조치 후),"용연부두 용차 지게차 (차량번호호) 경광등 미작동으로 충돌우려로  관리감독 강화 필요
지게차 안전교육 실시 및 사전 지게차 오더 배차시 관리감독자인 포맨이 사전 지게차 안전장치 작동 확인 후 배차진행 필요",경광등 배선작업 후 정상작동 조치 완료(2/12)
2026-02-10,2026-02,당진지사,당진지사,INSPECTOR_09,EHS팀 선임,지사 주관,당진지사,온열·온도,온도ㆍ습도,개선필요 [하],1.0,- 유연탄 1부두 배수펌프 배관 동파로 누수 발생 - 정비부서 정비요청 및 점검 진행,즉시처리,설치·구조물,- 유연탄 1부두 배수펌프 배관 정비 완료,완료,"- 유연탄 1부두 배수펌프 배관 동파로 누수 발생
- 정비부서 정비요청 및 점검 진행",- 유연탄 1부두 배수펌프 배관 정비 완료
2026-02-10,2026-02,당진지사,당진지사,INSPECTOR_09,EHS팀 선임,지사 주관,당진지사,관리적미흡,관리적 미흡,개선필요 [하],1.0,- 1부두 운전원실 공기호흡기 보관함 분진 제거 필요,즉시처리,제거·차단,- 공기호흡기 보관함 분진제거 및 정리정돈,완료,- 1부두 운전원실 공기호흡기 보관함 분진 제거 필요,- 공기호흡기 보관함 분진제거 및 정리정돈
2026-02-09,2026-02,전북지사,전주 동산역,INSPECTOR_11,EHS팀 선임,지사 주관,전북지사_ 전주 동산역,기타,기타,개선필요 [하],1.0,"1. 위험물 저장소 표지 노후화에 따른 교체 필요 2. 해당 위험물 저장소는 위험물이 아닌 폐유 등을 보관하고 있어, 현장 여건을 반영하여 폐유저장소로 변경하여 운영",즉시처리,설치·구조물,1. 폐유저장소로 교체 완료,완료,"[운송팀 동산역]
1. 위험물 저장소 표지 노후화에 따른 교체 필요
2. 해당 위험물 저장소는 위험물이 아닌 폐유 등을 보관하고 있어, 현장 여건을 반영하여 폐유저장소로 변경하여 운영","[운송팀 동산역]
1. 폐유저장소로 교체 완료"
2026-02-09,2026-02,전북지사,전주 동산역,INSPECTOR_11,EHS팀 선임,지사 주관,전북지사_ 전주 동산역,화재·폭발,화재,개선필요 [하],1.0,"1. 흡연구역 주변 소화기 노후화 교체 필요 * 소화기 보관함이 아닌 노출상태로 보관하여, 빠르게 노후화가 되다보니 보관함 설치가 필요 2. 소화기 보관함 설치 필요",즉시처리,설치·구조물,1. 소화기 보관함 설치 완료 2. 노후 소화기 교체 완료,완료,"[운송팀 동산역]
1. 흡연구역 주변 소화기 노후화 교체 필요
  * 소화기 보관함이 아닌 노출상태로 보관하여, 빠르게 노후화가 되다보니 보관함 설치가 필요
2. 소화기 보관함 설치 필요","1. 소화기 보관함 설치 완료
2. 노후 소화기 교체 완료"
